# x, y, z
-8.199760710496835359e-03 -1.055313017628794472e-03 5.780897321451997778e-02
-5.436291141462757520e-03 -4.093148813194127239e-02 -3.861489075483724720e-02
-7.199068201491214646e-03 3.272623093922723964e-02 -7.459464856529463006e-02
-1.871809623102376960e-02 -2.196601404297778698e-02 7.714588509862285726e-03
6.114781450024774079e-04 -3.573110552388194389e-02 2.915919148555506935e-02
2.134199752721287549e-02 7.120963908717317659e-03 3.138012215002568966e-02
-1.992716169298461380e-03 3.367237057891810798e-02 -7.246692183124492370e-02
-3.712116797999674700e-02 -5.205114709285851675e-03 -1.111694480983699967e-01
-3.684417031003895532e-02 -2.647257683043609255e-02 -6.511796663973661026e-02
3.112037810159358660e-03 3.679195220466673771e-02 1.011467808705394100e-01
-5.934093440130166347e-03 3.120684733844883429e-02 -6.877236540777106888e-02
9.193895263816172572e-03 -1.697808590107648466e-02 -1.161243198807431903e-01
1.876860157792047124e-02 9.955521588172103198e-03 4.193543865283416022e-02
-2.018018769551992164e-02 -3.041621014960910890e-02 -5.070231784616624493e-02
-4.207921627878236266e-03 2.932446558896633845e-02 -1.192561586864256395e-01
-1.776062778878991985e-02 2.664024776053640353e-02 -1.323319253241777849e-01
-3.013088018454152407e-03 -2.374488289842564825e-02 -1.711655486057057640e-01
-2.919658687658757690e-02 -4.856020259973353563e-03 -9.196177750908839099e-02
2.852568767408163522e-02 -1.377350049445956459e-02 -7.551669809553389345e-02
4.003918457956457018e-03 -1.782152776777344572e-02 -7.561974492693274152e-02
1.098951489087788419e-02 1.527516606724403474e-02 1.082340875219440536e-02
2.703771561077766492e-02 2.096372888512059579e-02 -3.217911673317878224e-02
3.199253014768257269e-02 -1.582125202201462716e-02 -1.376990566217064799e-03
8.394549749040822705e-04 -2.594618617384054915e-02 4.570235617046421867e-02
-3.861496444677126050e-02 -9.454789407605595011e-03 -9.974661462228537334e-02
-2.102890181889366904e-03 4.076024231462174741e-02 5.295735056442921196e-02
-3.710069350380946346e-02 5.158598964208791285e-03 -2.828448529687803761e-02
2.192927728622277861e-02 -1.533826927919084565e-02 2.696922674199964121e-02
8.966244671951137044e-03 -4.509996909771082918e-02 4.143383995350540666e-02
-9.795403584336706895e-03 -4.343672919310757191e-02 -5.902670397766725252e-02
2.390649800877716821e-02 -4.507096350598622549e-03 -9.986987510729597450e-02
-3.800412506360743153e-02 2.595715131616149751e-02 2.343577051470635553e-02
3.949224287579886777e-02 -1.888608800594820253e-02 6.611650951018130384e-02
7.029879331188523817e-03 -7.263507218437105853e-03 5.240573346197710536e-02
6.277681628864994166e-03 4.582546241294763872e-02 1.434754750813843453e-02
2.273574927590868433e-02 -2.231079423239471296e-02 4.596883854398081670e-02
-1.867095027828342621e-02 4.258134322613318229e-02 -6.738384461014569615e-02
-1.845086601877047455e-02 -3.677775371267462401e-02 1.093168603316786308e-01
-1.258128923411734081e-02 3.319782642302062520e-02 -1.291117588133181560e-01
1.392661836568544372e-03 -2.745404003610002128e-02 1.073768778395948892e-01
4.542863347434631521e-02 -2.424913797354338700e-03 4.127258907268621657e-02
-3.286519635644026029e-03 -2.327367459131768346e-02 -3.641537223034657655e-02
8.052730404796792571e-03 -4.219399136154167174e-02 1.011651748715120952e-01
-2.260927448138925003e-02 6.972245049115115799e-03 -6.571647837475419474e-02
-3.375113840776451657e-02 -2.615489332420769739e-02 -9.510531156716972578e-02
-7.181345365777100885e-03 -2.385173139733459159e-03 1.669315558261277033e-01
-2.947679672734895492e-03 -3.116140249836694617e-03 9.032741010497309653e-02
-3.715029134953997531e-02 -7.047812450764934580e-03 -7.384990249528337880e-02
7.881101737595553811e-03 4.633447512453593015e-02 -4.400426254196063841e-02
-5.161713314699320487e-03 -2.667527963098748067e-02 1.171317779231929868e-01
2.425944471484778667e-02 -2.067548849462852705e-03 1.276182419389592683e-02
-1.756150337296292011e-02 -1.090677839994021008e-02 -1.492889669768219900e-02
2.937262560282664914e-02 1.332642629883459655e-02 3.007540608647894798e-02
1.868993596073496855e-02 2.852836195914055378e-02 -3.897617192149534227e-02
4.258551139388983692e-02 1.961934925915102823e-02 1.289609589427033465e-02
-1.327781948217430369e-02 -1.263892825803526743e-02 1.640950199116311126e-01
-5.399080628618511957e-03 -3.869417371574294939e-02 -1.010332865217535708e-01
-3.253914881340227300e-02 -1.325697639511858386e-02 -7.913038208287276332e-02
-1.892567610465193968e-03 3.638994267575536984e-02 -1.217216306579361335e-02
-2.797703488284872253e-02 1.242917787629267690e-02 -8.824976316731630854e-02
-7.205383604723886518e-04 -1.711753370995504342e-02 5.638068345437422663e-02
-5.386196262818224645e-04 8.917517402075704133e-03 -1.107093436856353003e-01
-5.254925451160185300e-03 4.372268317654780939e-02 1.572859667980029165e-03
3.200846548896991300e-02 2.201682460116871631e-02 -7.977323524801112342e-02
-2.084568872793057630e-03 -2.229550174589466777e-02 1.102389350282127201e-01
9.365555782036474874e-03 -1.954183554834287850e-02 1.309093381125473465e-01
-1.150040532463810286e-02 3.632262474106105060e-02 3.264927038604861081e-02
-2.495855402579514118e-02 2.171914376957698178e-02 5.418046261293479188e-02
-2.127458199034397771e-02 -1.501174117301166781e-02 1.800667096601175909e-02
-1.833800227262609092e-02 -3.561144721060668233e-02 -7.462777698663750070e-02
1.158933464689308399e-02 3.941438825016468570e-03 6.016840675197560051e-02
2.020773856859344256e-02 2.721117730783740446e-02 7.965960591858363415e-02
1.266369870200274340e-02 -2.094195593957031212e-02 -1.513683007975415162e-01
-1.262291943382285939e-03 3.523789102654897865e-02 -5.469317699265555804e-02
-4.324668310627870910e-02 -2.308757293673458985e-02 -2.747146773557684885e-02
2.774744103789491059e-02 -3.403378677149394849e-02 8.039853574481595211e-02
3.105688524626079583e-02 -1.039244567323134236e-02 -1.205004861487622564e-01
2.124238611663537349e-02 1.182759067759170564e-02 1.655515950382511342e-02
-1.088752073693344431e-02 -4.732553131646469874e-02 7.192032567095842620e-03
-3.656903231607076116e-02 1.571308708791394754e-02 -5.427343065452858162e-02
-1.845537387240269323e-03 -1.419672507254943206e-03 -1.406184130022034573e-01
3.620033887866077032e-03 2.384856258204581456e-02 1.603388293411729670e-01
1.010413436562870425e-03 1.256964104423780905e-02 6.409916087326056333e-02
-2.076998620105474300e-02 -1.352126203843665407e-03 -1.148530324484354354e-01
3.080866427857994940e-03 2.514363720718717707e-02 1.514527548368986842e-01
1.287950500089967733e-02 2.565301641760497908e-02 9.163702041613626392e-02
1.213767231982486317e-02 -3.153436809250693973e-02 -9.623272200999709314e-02
-7.260909745743157617e-03 1.587669502296674973e-02 -5.897176855487604868e-02
2.234662214480150413e-02 1.735714786859708994e-02 -7.257889096756577063e-02
-2.075649100771478558e-02 2.594752026605958925e-02 8.726046396531117466e-02
-2.411428395207298667e-02 -7.502640135313658372e-03 1.044395874764542098e-01
3.673889080068597907e-02 2.273443851329302878e-02 5.479548211536355157e-02
-1.493445254030124382e-02 -4.235980685520047279e-03 6.731202102187919256e-02
-1.311217000696396351e-02 1.271670057770072715e-03 8.713203581933506858e-02
6.275449039604548591e-03 2.451510803867466143e-02 4.328310289429462420e-04
3.804285462529968798e-02 1.927762964131955444e-03 -6.269131416889285602e-02
-2.342164497446378932e-02 5.885303907638434612e-03 -8.405423503126481510e-02
-1.060173142666944075e-02 -7.926082885301858824e-03 5.900541789504647888e-02
-3.948840106963000252e-02 -2.235731047279106848e-02 -7.629960757954626360e-02
-1.746581540266020291e-02 1.243024983608327291e-03 -1.378678979575448382e-02
2.851916552340988051e-02 -1.098980475662551630e-02 7.971873610865880255e-02
-7.502725428304927134e-03 2.732084204202845507e-02 -1.633503131270125086e-01
-5.090413329215702672e-03 2.717942374238004402e-02 1.210910281771249430e-01
-4.185260754613712858e-02 -1.425333156651561843e-02 -2.750828868107126415e-02
3.089164834290780703e-02 -2.822789001268610678e-03 -1.142505955139470064e-01
-1.188229602037745025e-02 -2.584042443436053438e-02 6.087557968566185279e-02
-2.892542204551233620e-02 1.826455968301616758e-02 1.154290573410744758e-01
-1.715762223781158724e-02 6.466165569415829872e-03 8.930203733480043815e-02
1.807559096550209049e-03 1.453685851329218452e-02 -1.459450161703815425e-03
1.634685613175838968e-03 -4.249302824036027548e-02 3.981307948019582876e-02
5.777426742198710913e-03 1.950279784048858378e-02 8.504154290989347775e-02
1.084048124695267262e-02 -3.646819951896514145e-02 1.113012893566282524e-01
2.650504280301779758e-02 -3.209250160156106122e-03 4.795926271401527996e-02
-2.173549269354351984e-02 2.726579277701817947e-02 -1.695421568824410224e-02
-1.713855627199807261e-02 3.192435032520046789e-02 3.496155813540501034e-02
-6.561174021668850220e-03 1.210422521448251826e-02 1.751013646124819634e-01
-2.483566421592081543e-03 8.190017985750209714e-03 8.071206733253163956e-02
-2.186022127713878327e-02 4.075705939669421740e-02 4.676722812280617592e-02
1.033647888462566056e-02 1.417110681823371791e-02 -8.136444275988616304e-02
-2.922195991791771280e-02 -1.866974788798940466e-02 1.161051511514631374e-01
1.617870433522580406e-02 9.169098792813419607e-03 1.126364453459481885e-01
-2.782055629172368316e-02 1.615573852779701378e-02 1.294378901838430795e-01
-3.780136811785358986e-02 -1.780772102229707683e-03 1.246679365894094449e-01
-2.438829119260792211e-02 -3.110175784495687948e-02 -8.794529191059601014e-02
3.424795646292143336e-02 5.654063625631595112e-03 1.837492179620051416e-02
3.096623747099579507e-02 -2.015611533420591517e-02 4.314982522361853617e-02
-1.929932294446004559e-02 -4.456196924334032000e-02 4.148003652877071956e-02
1.739422772600431565e-03 -2.397374279031813660e-02 -5.041841380293115432e-02
-4.679026442502232097e-02 -1.640881730007161948e-02 -1.174450629028995705e-02
-2.131982784276856974e-02 -4.011109131168578285e-03 -1.390858566411304620e-01
1.637326364918501162e-03 3.702267182764557019e-02 1.091911490282684166e-01
1.155706871730876294e-02 1.220154740943359128e-02 -8.267795022545650074e-02
1.399557424491641548e-03 -1.408231976668357192e-02 8.426476176728267542e-02
1.264948555795874889e-02 -9.445012419308689358e-03 8.206155763905595424e-02
-4.601915627879548526e-03 1.198556719685626992e-02 1.738286355885632073e-01
1.434354764220061376e-02 -8.375433674027881956e-03 1.208717749036403860e-01
-3.229415607702119245e-02 2.751711820361097630e-05 1.190125469898988264e-01
1.049152643867655400e-03 4.046668575471722845e-02 4.519822767841238237e-02
4.615394186166401486e-02 1.024975430870560429e-02 5.070929009235129042e-02
3.437092637608581830e-02 2.677505442665129021e-02 -5.938005750880928635e-02
4.753205159606663927e-02 1.072070187261080915e-02 4.042815022731400393e-02
-1.081283860162077573e-02 -2.774816440083258118e-02 9.283652444536402357e-03
-2.872098263693485809e-02 -1.825663728298404867e-04 -4.879544528873851900e-02
-1.558719699728399258e-02 -2.114069029366557120e-02 -1.605532895529219184e-01
-2.879011647303276328e-02 -9.815039395174595532e-03 1.012019131036417802e-01
5.073473723512183543e-03 -3.863043365250135724e-02 -3.291291300282409016e-02
-4.672719240778087924e-02 -2.573108201582276211e-03 -4.484517205492988268e-02
6.818450252226434388e-03 -2.438222986248322205e-02 -1.487639587681231779e-01
-3.167080646903881747e-02 -1.060078932330710787e-02 -9.337126729890998789e-02
6.874426588970336365e-04 5.115116221429621447e-03 -1.509820271612464793e-01
6.505954059255022320e-03 2.434971364374654765e-02 -1.266510359443452360e-01
-3.325937782358884265e-02 3.432147165664010263e-02 -1.293922818667255642e-02
2.129416554425861039e-04 3.792392704065612047e-02 -1.257627688619100126e-01
-1.184436757599920120e-02 -1.439416572447166495e-03 -1.762243219468669422e-02
1.028001415858162751e-02 -3.884356553893313774e-02 1.168597555530129575e-02
1.905630666358464759e-02 -1.916132928238418673e-02 -3.881760009293772073e-02
-3.613882385232673137e-03 3.977455586692048295e-02 -2.525869589035094342e-02
6.109271704538061891e-03 1.976882166714219805e-02 -4.267619538510324800e-02
-3.855187384166936654e-02 1.890972468727299474e-02 2.483089186796528722e-02
3.321474346353858048e-02 8.886706850729042626e-04 -8.115912824769033751e-02
-2.873067493264774494e-02 2.885715313744630778e-02 -2.268114484479235443e-02
-1.169637526230182106e-02 1.579764394354046461e-02 -8.120459412031598434e-02
-1.643952186933644866e-02 9.910246846198057097e-03 -5.493325116206348308e-02
-2.817297329098396308e-02 3.636717255463338405e-02 -5.984255143700213664e-02
-2.177407671287828750e-02 -2.603490368112915815e-02 6.094918401704057381e-02
-3.697627645647481170e-02 2.394060784367196826e-02 8.423820266850866323e-02
5.508664428994891615e-03 -2.984340021018669006e-02 -5.002480268396569674e-02
4.006135493205028979e-04 -3.182786167925720500e-02 -1.081153349604507471e-02
-2.209740623412534757e-02 1.742285995376403884e-02 -5.763180797984011200e-02
-3.315949375986026321e-02 1.383687834970744046e-02 1.518242819248082076e-02
3.100952472274211627e-02 -4.426484610973439220e-04 1.170367723549384648e-01
-1.736753588629721888e-05 -2.588750399650654815e-04 1.907077075895571572e-01
-1.556725143068422683e-02 -3.668327884445514442e-02 -9.138593186253268774e-02
-3.647547337859168015e-02 1.653852926780052454e-02 -3.689948169972086245e-02
4.842638860637649839e-02 -4.933058108223463759e-03 -2.480664300006836520e-02
7.498167614163470107e-03 -1.479303843109184939e-02 -2.042012363720024579e-02
2.466821364955549406e-03 2.019608715025409534e-02 -1.184977947782358126e-01
1.910008821701674950e-02 -2.210918332413768644e-02 -2.149667699960935291e-02
-1.846206600402046025e-02 1.877609941028711253e-03 4.571723837376501925e-02
-1.072784710553637694e-02 3.267191870241065860e-02 -1.424466662752688906e-01
-2.285934828565863025e-02 -4.240029245368792665e-02 -2.487339563981204316e-02
1.768573404030469517e-02 -3.776601790773756462e-02 8.606093982132628772e-02
-1.135768978205491456e-02 -6.463333670192611402e-03 -6.175508625468017349e-02
-5.362462769272637042e-03 -2.207239056941663613e-02 -8.485898588906920503e-02
9.721739643542249079e-03 7.593059015942692572e-03 -4.427737727882925800e-02
-1.263373782025264958e-02 -2.698078126835434104e-03 7.674065955334181954e-02
-9.343311321316187176e-03 2.965725050610618779e-02 7.776664751893785921e-02
-4.234474925683597707e-02 1.532450663919393032e-02 7.689916192107922044e-02
9.309125313133102472e-03 2.980748470139283485e-02 -1.551605272528258916e-01
-1.198562408253933502e-02 1.200304932315152638e-02 1.283525015946586911e-01
1.297605608391867206e-02 1.449727686168659699e-03 -1.854472870213457747e-01
-7.234951137409840766e-04 -4.353720748362180371e-02 -2.089343312685850232e-02
3.422233702096647706e-02 -1.758644081914503832e-02 1.218723982933825889e-01
1.837843665161779591e-02 -1.537295769954504822e-02 3.642172144510343046e-02
1.461582620926696623e-04 -4.623235590609096890e-02 3.631484198655032108e-02
-1.443760203268990711e-03 2.343516847160821703e-02 1.672899350836848098e-01
3.626609787207468044e-02 7.795883428994933306e-03 1.310018832185133320e-01
-6.407794852336411162e-03 7.817873306561260241e-03 1.879709839154951323e-02
-6.740261038654164934e-03 3.844016227723748291e-02 -9.082545541581997506e-02
-4.071783080342868122e-02 -9.956960821906436082e-03 4.736569550977517279e-02
-3.968155843528029664e-02 -2.178832254905691684e-02 4.685384292753240476e-02
1.320850764656733914e-02 2.152690437004568455e-02 2.714350684664330188e-02
-1.530444147864413497e-02 1.140186453410908622e-02 -9.454562064477764483e-02
-1.411622258893869934e-02 -1.456866977310517820e-02 1.937618853629705790e-02
-1.963649709195098778e-02 -1.097737663789074593e-02 1.004168568699233266e-01
2.032885944819795912e-02 3.380806096190930310e-02 -8.292049341399500284e-02
6.105570477483816642e-03 -4.113617876874328672e-02 -6.183211493991052493e-02
-1.117900880846750024e-02 -1.778546035985351451e-02 8.025649647528930453e-02
2.599098356955484301e-02 -6.075008685328715449e-03 1.164944101399650010e-02
1.897546836275815696e-03 5.861585867634374822e-03 -1.292528334585673067e-01
-2.273788516001978670e-03 -2.050732020127473462e-03 -1.445532981893216662e-01
-2.897711472374557909e-02 -3.142178651369861159e-02 7.394372544367991407e-02
3.823837362349567087e-03 2.457537434979641111e-02 -1.594505435519910086e-01
-2.587576543027321832e-02 2.001938198587353140e-02 -8.390827860283565920e-02
5.663803117536172875e-03 -2.753844942372493665e-02 -8.283026747904359555e-02
-2.683484959601726422e-02 -2.208048375830491683e-02 7.433564138599477178e-02
2.121134957729019221e-02 -3.780788274343183097e-02 7.500601627654310266e-02
-1.738730968049303355e-02 2.650756812407769822e-02 1.570759440535405768e-02
4.063810354520692699e-04 -5.424747907179642767e-03 -2.097738576975817157e-02
9.355198826802161791e-03 -7.386120190812659435e-03 1.310123382660211833e-01
-4.801865104639872935e-03 3.701233927051305467e-02 9.960286015341023036e-02
1.146679620108229103e-02 4.223240676459990434e-02 -3.906719701490190492e-04
-3.662413591321555389e-02 3.861935316430685841e-03 7.494702980830404704e-02
2.858553475770230987e-02 3.424943135479115164e-02 -2.694181720119512985e-02
-2.453721812153593362e-03 2.704954745620298528e-02 -7.292510615181380107e-02
2.346095921994473255e-02 2.986280849877044619e-02 -6.114863877674826809e-02
4.921542249745662623e-02 8.428631069296891806e-03 8.463128613477000420e-03
-2.544988521558497196e-02 3.671840047502068077e-02 -6.320225480338301227e-02
2.045297562106459729e-02 2.972397011585102555e-02 1.193088592869599451e-01
2.387997295960934269e-02 3.395689902815784977e-02 9.442602888783167836e-02
-1.293674435704501424e-03 -3.196101905112205799e-04 -1.190484247132714835e-01
3.419094838709774153e-02 -1.273079779701381635e-02 -5.864905629492420114e-02
-2.426831475682135475e-02 2.122038631233097092e-02 -9.044438921119936359e-02
8.559115438246505878e-03 -5.825158685440267464e-03 1.525036787885486744e-01
2.785323766329001697e-03 3.594832898622184886e-02 9.442975015451707255e-02
-1.462478101755264673e-02 4.656211191590166852e-03 -3.652211873955349408e-02
-5.374150235747621358e-03 2.505851058327063230e-02 1.301318235516342459e-01
-2.650866454038099465e-02 -1.883925357036626141e-02 -6.299208191630932541e-02
8.593263706798807272e-03 -9.346259885249307009e-03 -8.484639708747977738e-02
-2.025541379035884076e-02 2.214029247533309819e-02 -1.136303801439266792e-01
-3.216666411432302780e-02 -3.059100681316467493e-02 -1.525797563403527568e-02
-2.661405601785200858e-02 -3.679944634792564097e-03 1.378220205304158674e-01
-1.312526079313630460e-02 2.066904058119174454e-03 -6.162140197227664734e-02
-2.331201970022157464e-04 -2.786233303397267318e-03 -8.774763051133904757e-02
-3.085446607322573677e-03 -2.273075473271013794e-02 -9.139411681158114698e-02
-2.540104319580983178e-02 -2.302808046101553416e-02 1.115876197708720458e-01
-6.457243698091141848e-03 3.277371526541927871e-02 7.719913142428701247e-02
4.643062709092382894e-04 7.544319954286087503e-03 1.637213931029361455e-02
1.634148696219478794e-02 3.309780143508026223e-03 8.842633985177207612e-02
2.570772828727265272e-02 1.501012512368119639e-02 -1.006263445976223747e-01
-1.803423705279312344e-03 -2.062475835303849425e-02 4.768208519833506270e-02
1.808797385720222958e-02 3.297515807160265877e-02 -1.270939092402132986e-01
-3.398678134486073088e-02 -2.000557058054525106e-02 4.167338026597802725e-02
4.256342583404842429e-03 -2.171705867759931782e-02 -1.582944203915473969e-01
-1.224051728514480297e-02 -3.962678153969075717e-02 1.113423782624784891e-01
2.812845318002059683e-02 1.867423195083533008e-02 7.221572511547251494e-02
6.954530000128420278e-03 -2.789725888443162632e-02 1.517201809074222862e-01
2.233341672349672957e-02 -7.641658040443860891e-03 2.789485381647120038e-02
8.300645124824503757e-03 -2.407652187316215633e-03 -1.872230632491806990e-01
1.836479010147441500e-03 1.452499777489461678e-02 1.297790094573796904e-01
-1.868950597388208471e-02 3.376645897624579867e-02 1.082534619262340708e-01
5.374922721274013465e-03 9.272097208294846626e-03 2.219045505090797964e-03
6.692552313233179895e-03 3.376705222017261591e-03 3.089953227937107527e-02
9.555940153433025580e-03 1.099283665606616903e-02 -1.327598099900884621e-01
-4.211191786675016341e-02 1.324904260612875390e-02 4.937293670479353525e-02
-2.358142670704626524e-03 -2.101592533962510362e-02 -1.017236739966795728e-01
-1.252604645099662621e-02 -4.643829105695226195e-02 2.458374336951718586e-02
2.670924956072267750e-02 9.499905679927044683e-03 1.367347991871915303e-01
3.008281286887274503e-02 2.188372321613615487e-02 1.223675259032213775e-01
-3.056785741670616993e-02 2.811116188742152772e-02 4.771513241475962980e-02
6.127842805556314894e-03 -2.954071308953552105e-02 -1.201106792220423686e-02
1.292446815738119807e-02 9.326180668281438754e-03 -1.352096322370270332e-01
-4.785642863699229865e-03 1.287749278452959400e-03 -1.344656917149891773e-01
2.002409464860888458e-02 1.190736524823270831e-02 1.541245760188500458e-01
-1.606856228828410990e-02 5.667479536217002664e-03 1.014940653415771776e-01
-5.913874330671824511e-04 4.520414688542027937e-02 -7.445587577161261530e-03
6.993185221495491072e-03 -3.000593685019892903e-02 -9.851899330941454869e-02
-1.686908633555713952e-02 -6.430470847367988907e-03 -1.617809023147679104e-01
2.433110751360496524e-02 -1.354216021920816651e-02 -8.091680559277976414e-02
2.013673061301214651e-02 -2.668603242895790234e-02 3.288748357794739341e-02
-2.403110371140990131e-02 8.751271101904332331e-04 1.942802085131756229e-02
9.705843781715954577e-03 -2.154306368164141117e-02 -1.297764395023688067e-01
-1.254603723557702610e-02 4.616454995534582592e-03 -8.319281683338035360e-02
-2.160143605535113850e-02 -2.416536344003860498e-02 4.238904979323823707e-02
-3.141782109733025352e-02 3.760961583557321554e-03 -4.227737096419115909e-02
-5.366762731641007943e-03 -1.098936558715859699e-02 -3.783554886889146235e-02
-2.606259474461809778e-02 6.232995624319592406e-03 -1.033434676358689769e-01
5.343232711852796170e-03 4.788533373907943001e-03 9.916659438800037862e-02
1.470479909017981951e-02 3.760887468580595416e-03 1.281304517454827929e-01
9.647365328653473987e-03 3.057902928918597441e-02 -7.042860275793901004e-02
-2.965695166854537268e-02 -2.142491383652855852e-02 -3.395200204901658442e-02
3.672904608897803111e-03 -2.818882833897312732e-03 -6.923135303664258722e-02
-9.030085492658317765e-04 -1.930778081551569325e-02 1.233888836146559004e-01
3.445831419276073389e-04 -2.399221545617569867e-02 5.845919754230404636e-02
2.876880719312277165e-02 -3.860888928764549116e-02 -5.112162799805997082e-02
-3.871806184265216139e-02 -7.209694628525435689e-03 -1.166335078031516814e-01
1.484489792680596804e-02 -2.216392009688744613e-02 1.072304427722658438e-01
8.159997867988861772e-03 -4.453022412126761420e-02 -6.506944653092265607e-02
-3.163659468681282241e-03 -1.520942176319443721e-02 1.797481034000794897e-01
2.472482209588428015e-02 3.937910695380754042e-03 3.816729181748660521e-02
-3.595387269314896661e-02 -4.364357142439631403e-03 1.247345194926866019e-01
1.314485881657596542e-03 -4.523894780040998292e-02 -2.460718976455144365e-03
3.045186121120858902e-02 -3.171206624712302052e-02 2.600826572215224688e-02
-6.667400395138284482e-03 2.714054934409850309e-02 1.549873757505511596e-01
-2.845292852094724254e-02 3.182453962206188008e-02 -1.381918021319223158e-02
-2.829821402598113947e-02 3.362836408848591391e-03 1.575244379841643783e-01
-1.415007542823626396e-02 1.978672211336204509e-02 -1.448130897191576144e-02
3.316802242875860687e-03 3.792638950771420880e-02 -6.972337606605777394e-02
-5.952565130749280266e-03 -4.067006376883261498e-02 -6.367889477816842357e-03
7.949749729679135568e-03 1.559852453773956718e-02 1.111093754481800033e-01
-1.010470986933862010e-02 4.370565773564136225e-02 -4.052815093724849299e-02
2.639985855783163679e-02 -2.707075462299187926e-02 -1.598641903118176374e-02
-4.113256343015891242e-02 -1.716475205691434447e-03 2.033529787837176639e-02
1.923258418410985632e-02 2.206865521492017146e-02 8.790007937516618880e-03
3.190678798026832380e-02 1.485194414764359067e-02 8.081259783302063848e-02
-2.270500061100420158e-02 8.921678698758032933e-03 -4.918514009330719750e-02
3.281219004488691859e-02 2.173723326919406451e-02 1.018857015303480384e-01
3.070034236962461416e-02 -1.120647259504995580e-02 1.140492400049183952e-01
1.548479605649730412e-03 -3.581829535976057549e-02 1.769633564446825014e-02
2.053630317095675104e-02 -6.839404876278465904e-03 1.045882493470198238e-01
2.899557520552570322e-02 1.925951924651017610e-02 -9.320479270591733312e-02
-2.378132778345855899e-03 4.065046049951021728e-02 -3.957461084326180378e-02
-2.525392588961777873e-02 2.674161672417816465e-02 4.737473494302248817e-02
3.865820711527648279e-03 1.970582354857529361e-02 -7.999390538772370440e-02
2.408364446192508279e-02 -8.023989762759252062e-03 1.053382757679743736e-01
-1.149844543492247601e-02 3.432270992296809070e-02 -2.813529573450048241e-02
8.244539596470885218e-03 -1.563925001381839472e-02 -1.221072503995272174e-01
-1.343085440462447704e-02 1.267518131471471500e-02 -1.400808358290766831e-01
-2.463303657263645960e-02 2.958888834731778980e-02 -9.657188032533525757e-02
2.735232712431959201e-02 -3.360761764055393563e-02 -5.440150748316301826e-02
2.174536962641325857e-02 -3.265952382991645780e-02 1.019509659594754203e-01
-3.564877480785560299e-02 3.730367483394439552e-03 -5.778784408429902403e-02
1.202197014178590755e-02 -2.965191729742141721e-02 1.164204764494308625e-01
-1.155761600109936338e-02 -2.605868589344394540e-02 6.904881199020303228e-02
-2.251159013252423957e-02 -1.355383239228601794e-02 4.739175118659710514e-03
2.685512226723288723e-03 -1.465147864697266544e-02 9.801043310528544106e-02
-2.097731691020454994e-02 3.082310947385489414e-02 8.383933185529686416e-02
-5.804509761366202520e-04 -1.665114168206236964e-02 9.188278556993995094e-02
-3.230866061041624132e-02 -3.417654236729193024e-02 -5.490321981997686035e-02
8.540927881492835563e-03 1.979229561345688046e-02 -4.416294121210986856e-02
1.139689910066719707e-02 1.187459249805523226e-02 7.550932356727496630e-02
-1.950081346670633209e-02 2.499838473531572347e-02 -9.524140713660284030e-02
2.963645170731689371e-02 -4.888382602565691064e-03 -1.415648914581883189e-01
-3.071000081577983376e-02 -1.622570895081260761e-02 3.437293511761879694e-02
-8.595395747477441737e-04 -1.979256889440675349e-02 -1.490854113858936791e-01
2.548083115840195367e-02 -1.404447917801207417e-02 -1.890926717052443876e-02
1.307406897524571177e-02 2.006135147253964440e-02 1.694868245262391160e-01
2.209478560136148365e-03 -1.478387841153051135e-02 5.160888254871866254e-02
-6.649355968200765243e-03 1.293721148520515785e-02 1.178670275154247576e-01
-5.511793987957847550e-03 -2.385655792882461837e-02 -1.095372203669882777e-01
-6.760722774232593227e-03 -4.316267311744911503e-03 1.132373892137989446e-01
-1.431829457653863158e-02 -1.112021309886590190e-02 3.939159574592362989e-02
2.393695113159453880e-02 1.125454709015695498e-02 -1.277461390441469169e-01
1.573539949024660434e-02 2.246412594319523170e-02 1.189335739603450959e-01
2.485618174194488550e-02 -2.485634611533686991e-02 7.499770186724162568e-02
4.195584589132508868e-02 -2.401585045791893372e-02 3.580844409473282058e-02
-2.967081700539800360e-02 -1.573101615200859713e-02 5.173981560913412658e-02
-1.600323667295995567e-02 -2.953956353162218856e-03 -1.349551030189009015e-01
2.305472407231794196e-02 2.655385532554040140e-02 -1.121587146278482661e-02
2.581656509684601350e-02 2.248439884397619021e-02 -5.932027007163459542e-02
1.535557618228169940e-02 2.956792186043028653e-02 -7.783345233384961204e-02
-1.397716318094124367e-02 -6.986562690757891839e-03 5.941815743019190216e-02
3.331799641351461394e-02 -1.602895971840958417e-02 1.143966673130934891e-01
-5.606807965051335829e-03 1.473659764368549091e-02 8.397792540621690227e-02
1.270988954960337175e-02 3.538728564983723013e-02 1.092656054398789128e-02
4.082121004945901514e-03 1.041745072171538188e-02 -9.350212016539881377e-02
1.898685484198930212e-02 1.138199781244714909e-02 -7.989268832977867996e-02
1.331530433769139224e-02 8.110972929064794862e-03 -1.119923568667929303e-01
2.969868822763556751e-02 -1.213616770937461786e-02 -1.230900682950201164e-01
2.437815956730718381e-02 2.065455237110205150e-02 -4.829962645646974223e-02
9.021975429741388094e-03 -2.272381641169492206e-02 -2.730128986436386115e-02
-2.736959506515343130e-02 -1.053995370280979421e-02 6.385344379386766189e-02
